"id","date","susceptible_to_susceptible","susceptible_to_exposed","exposed_to_exposed","exposed_to_infected","infected_to_infected","infected_to_removed","removed_to_removed"
4,6,84512,8293,4477,1536,927,145,110
4,7,70076,14436,9651,3119,2128,335,255
4,8,49883,20193,18064,6023,4489,758,590
4,9,30039,19844,28736,9521,8970,1542,1348
4,10,15584,14455,36454,12126,15840,2651,2890
4,11,7575,8009,38140,12769,23933,4033,5541
4,12,3536,4039,34701,11448,31366,5336,9574
4,13,1737,1799,29061,9679,36605,6209,14910
4,14,894,843,23287,7573,39652,6632,21119
4,15,489,405,18011,6119,40454,6771,27751
4,16,295,194,13744,4672,40005,6568,34522
4,17,187,108,10489,3449,38380,6297,41090
4,18,131,56,7987,2610,35881,5948,47387
4,19,94,37,5972,2071,32927,5564,53335
4,20,68,26,4459,1550,30012,4986,58899
4,21,50,18,3344,1141,27034,4528,63885
4,22,36,14,2542,820,24087,4088,68413
4,23,31,5,1921,635,21429,3478,72501
4,24,26,5,1410,516,18906,3158,75979
4,25,21,5,1059,356,16568,2854,79137
4,26,18,3,795,269,14493,2431,81991
4,27,14,4,592,206,12602,2160,84422
4,28,13,1,439,157,10999,1809,86582
4,29,13,0,331,109,9542,1614,88391
4,30,13,0,263,68,8268,1383,90005
4,31,12,1,200,63,7172,1164,91388
4,32,11,1,153,48,6192,1043,92552
4,33,10,1,111,43,5343,897,93595
4,34,10,0,89,23,4631,755,94492
4,35,10,0,70,19,4013,641,95247
4,36,10,0,56,14,3474,558,95888
4,37,10,0,42,14,3007,481,96446
4,38,10,0,34,8,2605,416,96927
4,39,10,0,26,8,2232,381,97343
4,40,10,0,19,7,1880,360,97724
4,41,10,0,13,6,1611,276,98084
4,42,10,0,11,2,1364,253,98360
4,43,10,0,8,3,1159,207,98613
4,44,9,1,6,2,1003,159,98820
4,45,9,0,3,4,865,140,98979
4,46,9,0,3,0,750,119,99119
4,47,9,0,1,2,659,91,99238
4,48,9,0,1,0,577,84,99329
4,49,9,0,0,1,504,73,99413
4,50,9,0,0,0,426,79,99486
4,51,9,0,0,0,365,61,99565
4,52,9,0,0,0,310,55,99626
4,53,9,0,0,0,270,40,99681
4,54,9,0,0,0,230,40,99721
4,55,9,0,0,0,199,31,99761
4,56,9,0,0,0,170,29,99792
4,57,9,0,0,0,156,14,99821
4,58,9,0,0,0,136,20,99835
